,id,lat,long
4493,532,40.66865454045657,-73.87848947352309
4494,493,40.66980441631474,-73.88154455313985
4495,493,40.669930018318446,-73.88069641628313
4496,493,40.670060940473924,-73.8797929642026
4497,493,40.67019411392059,-73.87887144481087
4498,531,40.67399166053532,-73.88170860282854
4499,531,40.67412176871947,-73.88080279398685
4500,531,40.67425551985906,-73.87988260330685
4501,531,40.67438406499523,-73.87895987542937
4502,532,40.668787478481754,-73.8775680896393
4503,532,40.6689099487619,-73.87676689216539
4504,532,40.66892044453747,-73.87664529464398
4505,493,40.67032708365898,-73.87794991027164
4506,493,40.67045978329389,-73.87702774571473
4507,493,40.67059162979009,-73.87610626502335
4508,532,40.6690457923085,-73.87577111784111
4509,493,40.67072439235288,-73.87518101797907
4510,532,40.66918763170257,-73.87478179740026
4511,538,40.673650699902794,-73.87495739485472
4512,531,40.67451931029253,-73.87803593713538
4513,531,40.67465472471027,-73.87711709250026
4514,531,40.674787351649904,-73.87619215802582
4515,538,40.67491882639235,-73.87527450789557
4516,488,40.67491882639235,-73.87527450789557
4517,539,40.67238934540441,-73.87462484653963
4518,539,40.672858385813925,-73.87130258044587
4519,488,40.67505263821344,-73.87435140896385
4520,488,40.67518523692637,-73.8734292075274
4521,488,40.675296504530856,-73.87267008937954
4522,488,40.67540264765195,-73.87191497633323
4523,513,40.69212023205089,-73.90659899236944
4524,513,40.691691541714945,-73.9058464505013
4525,513,40.691264351364126,-73.90509521753665
4526,515,40.69370400637437,-73.90504295361578
4527,515,40.69284878209113,-73.90354057111968
4528,515,40.69456005754007,-73.90654550479364
4529,515,40.69412715506822,-73.90579597045249
4530,540,40.697163548333876,-73.90684583468737
4531,497,40.697163548333876,-73.90684583468737
4532,520,40.699926669246416,-73.90587861103282
4533,520,40.700191807835715,-73.90560452222145
4534,497,40.69927881358099,-73.90478288423037
4535,520,40.70105458707447,-73.90472686569186
4536,541,40.70073779998334,-73.90419059436184
4537,542,40.70073779998334,-73.90419059436184
4538,518,40.70327652291748,-73.90602371967265
4539,518,40.70283804305055,-73.90528356478166
4540,518,40.70239992434575,-73.90454165604568
4541,519,40.703974410880754,-73.90412379521653
4542,518,40.70196163266485,-73.90380218297118
4543,520,40.70196163266485,-73.90380218297118
4544,519,40.70572218226569,-73.90709310445702
4545,519,40.70528497713662,-73.90635156462204
4546,519,40.704848523992034,-73.90560937079229
4547,518,40.70145790741865,-73.90294807564547
4548,543,40.701228958900955,-73.90256067442915
4549,543,40.7017696094469,-73.90069776865418
4550,519,40.703537636607464,-73.9033810157021
4551,519,40.70309955157525,-73.90263907611892
4552,519,40.70266494626854,-73.90189767481172
4553,542,40.70233709549488,-73.90136831753932
4554,542,40.702449447801065,-73.90098639462535
4555,542,40.70287283420986,-73.89952293939264
4556,543,40.702204405829214,-73.8991876049352
4557,542,40.703414549746626,-73.89764616549466
4558,543,40.70274566883649,-73.89731437513592
4559,205,40.700827381505995,-73.89423421569292
4560,205,40.70085972537022,-73.89384018449694
4561,205,40.70089121305873,-73.89334866531111
4562,544,40.70313021420834,-73.89539380373935
4563,544,40.70189668083476,-73.8949560667727
4564,544,40.70259268566507,-73.89520165688886
4565,205,40.7009639641768,-73.89244822557355
4566,205,40.70104584806149,-73.89152730019812
4567,205,40.701104133922236,-73.89086542073561
4568,545,40.701104133922236,-73.89086542073561
4569,205,40.701148606152884,-73.89024554414813
4570,545,40.700472079125966,-73.8896909794389
4571,545,40.70029109105575,-73.88952821895651
4572,205,40.701232300027534,-73.88929608020933
4573,502,40.70212654027518,-73.89162827202242
4574,502,40.70233464332817,-73.89072724751432
4575,502,40.702548497622296,-73.88983042264728
4576,546,40.69885791178168,-73.88818025781015
4577,547,40.70127579133764,-73.88886172445214
4578,546,40.699678076258905,-73.8877129806013
4579,546,40.699826084684936,-73.8867672836149
4580,546,40.69996547062737,-73.88584205500877
4581,502,40.70276052849105,-73.88893535693691
4582,502,40.702971904699275,-73.8880428306524
4583,502,40.70317632559303,-73.88718057862313
4584,502,40.703380137860066,-73.88631951744338
4585,548,40.715187301199315,-73.88742363332433
4586,546,40.700104026966315,-73.88492223126693
4587,546,40.70047443800326,-73.88343086878952
4588,546,40.70068345449051,-73.88280948506251
4589,546,40.70086201312675,-73.88245139697207
4590,502,40.703586058821166,-73.88545738241109
4591,502,40.703790352754496,-73.88459470054704
4592,502,40.703995135071224,-73.8837333733146
4593,502,40.7042013272651,-73.8828736357467
4594,502,40.70440411666296,-73.88201249074937
4595,546,40.70128011090298,-73.88167761319201
4596,546,40.701709825722624,-73.88090841361173
4597,546,40.701969125939314,-73.88049772846918
4598,546,40.702188963813306,-73.88015582283113
4599,546,40.702626279784404,-73.87939714390399
4600,546,40.70307299340793,-73.87863117261273
4601,502,40.70460776262484,-73.88114990718174
4602,502,40.70481358168537,-73.88028763392188
4603,502,40.70501803296215,-73.8794316174938
4604,502,40.705223239946605,-73.87856473163521
4605,546,40.703522652002604,-73.87787029742285
4606,546,40.703996471216406,-73.87709715587908
4607,549,40.70421470752431,-73.87616185757278
4608,550,40.704439086933746,-73.87630303404157
4609,502,40.70543206571491,-73.87768668696714
4610,502,40.705648015439806,-73.87676442668509
4611,551,40.70659484033095,-73.87527803575813
4612,551,40.70681553202062,-73.87491827829861
4613,549,40.70447188063243,-73.87430529507351
4614,551,40.706978348942954,-73.87463583332055
4615,549,40.70462785404147,-73.87244314915422
4616,552,40.704706559183656,-73.87152849574693
4617,549,40.704706559183656,-73.87152849574693
4618,553,40.712596947330944,-73.87154693298183
4619,553,40.711919172380405,-73.87127652368368
4620,553,40.71329024000474,-73.87161765741337
4621,554,40.56940468929049,-73.86413202819158
4622,555,40.574875246123966,-73.84429942260581
4623,556,40.575052450659356,-73.8433983749076
4624,556,40.57532832654626,-73.84257397350137
4625,554,40.5772994813703,-73.84469341334818
4626,554,40.57758051334077,-73.84387321749412
4627,554,40.57785604923361,-73.84304927188454
4628,554,40.57813183150323,-73.84222411419991
4629,556,40.57560593402558,-73.84174985642237
4630,556,40.57588454467845,-73.84092609620586
4631,556,40.576410070145286,-73.84008691608035
4632,556,40.57691796309446,-73.8385776085643
4633,556,40.57719566875348,-73.83774765603111
4634,556,40.577471325043895,-73.83692462370924
4635,556,40.57776489329952,-73.83604927664888
4636,554,40.57842175154977,-73.84138398745469
4637,554,40.57867654281789,-73.8405747631811
4638,554,40.57895905666115,-73.83975340744054
4639,554,40.57923517639338,-73.83892954445822
4640,554,40.57951128897906,-73.83810480066464
4641,554,40.58031579248782,-73.8354244852424
4642,52,40.64960736192697,-73.8461903892429
4643,52,40.65160757397136,-73.8466876898866
4644,52,40.65462650848148,-73.84743943618375
4645,52,40.65295111598062,-73.84702222038307
4646,52,40.6562997352669,-73.84785467954579
4647,52,40.65964401967847,-73.84868336531576
4648,52,40.65797068966902,-73.84826899109918
4649,453,40.6505395255325,-73.83971463661324
4650,498,40.65067274770367,-73.83879284494884
4651,453,40.65388434346798,-73.84053953092929
4652,453,40.65242407583347,-73.84017942905874
4653,498,40.65401930799881,-73.83962257384933
4654,498,40.65242726080843,-73.8392275622085
4655,453,40.66057663432693,-73.84220418916337
4656,453,40.658900540896454,-73.84178801524429
4657,498,40.65903331896939,-73.84086515546761
4658,538,40.662014364695615,-73.86836660914148
4659,538,40.661726876124916,-73.86816354319109
4660,538,40.66354539266103,-73.86948500854717
4661,557,40.666592185213176,-73.87068323160688
4662,557,40.66672702090314,-73.86975843903572
4663,557,40.66685878897057,-73.86883502059457
4664,539,40.67301122375698,-73.87036701078051
4665,488,40.67553698462266,-73.87099435857158
4666,558,40.67567102512534,-73.87007290971397
4667,531,40.67567102512534,-73.87007290971397
4668,558,40.67440448370604,-73.86975189113603
4669,531,40.6758025627738,-73.8691505394733
4670,557,40.66778254803887,-73.86241983057543
4671,557,40.667924578328645,-73.86146000577374
4672,557,40.668043234223525,-73.86053972749372
4673,557,40.66816421690399,-73.85961207427785
4674,97,40.66268358535829,-73.85007645647677
4675,97,40.66285567196415,-73.849731005887
4676,52,40.6646273011191,-73.84991848808872
4677,52,40.66786130859595,-73.85072068679038
4678,52,40.66632270181905,-73.85033775607258
4679,52,40.66941243408788,-73.85109836678824
4680,52,40.661315426779154,-73.84909548237977
4681,559,40.661315426779154,-73.84909548237977
4682,559,40.66145247477103,-73.84814297165946
4683,559,40.661585672200395,-73.84721948529138
4684,559,40.66171855182121,-73.84629957904562
4685,559,40.66185091776048,-73.84537815665493
4686,559,40.66198449474624,-73.84445874991725
4687,559,40.6621138480257,-73.84353791850567
4688,453,40.66224830819262,-73.8426165866114
4689,559,40.66224830819262,-73.8426165866114
4690,498,40.66237842497242,-73.84169262420342
4691,498,40.66070530102864,-73.84128180165129
4692,559,40.662667364079596,-73.83971502322599
4693,559,40.66279709779964,-73.83879009235106
4694,559,40.66292632405894,-73.8378688250335
4695,559,40.66306726782761,-73.83687778970322
4696,559,40.66320696895349,-73.8358990992128
4697,559,40.66332593895457,-73.83511373488105
4698,205,40.70276203839117,-73.87073324197014
4699,205,40.70283793069205,-73.86981898442323
4700,205,40.702893433031896,-73.86915596115409
4701,560,40.70489750977942,-73.87066533273705
4702,549,40.70489750977942,-73.87066533273705
4703,553,40.70608480956063,-73.86881224797303
4704,553,40.70787206964034,-73.86949738570763
4705,553,40.71124572240889,-73.87094471580308
4706,553,40.710577534639796,-73.87063270279057
4707,546,40.710401648787055,-73.86661823192264
4708,546,40.71065921790378,-73.86557714640331
4709,546,40.71077690830776,-73.86500982041655
4710,561,40.70208912212731,-73.85068712543647
4711,561,40.70330060045853,-73.84971845556554
4712,561,40.705100131958616,-73.83800815748651
4713,556,40.57807777921597,-73.83511678299473
4714,556,40.578354954398876,-73.83429224761917
4715,554,40.58055761845002,-73.83457779451722
4716,556,40.57863154844226,-73.8334691004956
4717,554,40.580792787025345,-73.83372683861135
4718,562,40.66204550167874,-73.8319340899816
4719,556,40.57891029243831,-73.8326416184224
4720,556,40.57918686961528,-73.83181994579081
4721,554,40.58102042258046,-73.83288260425812
4722,554,40.58123662198407,-73.83202510535203
4723,556,40.579465904511366,-73.83099076023916
4724,563,40.71129123480478,-73.83399236138483
4725,556,40.57969057666548,-73.83030653094896
4726,556,40.5792712395156,-73.83008830520811
4727,554,40.581603638800516,-73.83076681945418
4728,554,40.58177371965118,-73.83020373622061
4729,556,40.58188885668049,-73.82067097203391
4730,564,40.58749222434239,-73.81736133369252
4731,565,40.59825907577897,-73.82024894160764
4732,564,40.5859842061106,-73.8165872483329
4733,564,40.58504587483296,-73.81598916913126
4734,566,40.58713763754571,-73.81593048797677
4735,556,40.58437201732036,-73.81136203015087
4736,556,40.586311660483446,-73.80086026557667
4737,567,40.586679256472266,-73.80080858519923
4738,568,40.65739098977625,-73.81059397896487
4739,568,40.66043885627511,-73.81065888943816
4740,143,40.6592883382776,-73.80980784431993
4741,143,40.65938778126102,-73.80846710683393
4742,569,40.65968724861476,-73.80855357496641
4743,562,40.66191335800082,-73.83286063820213
4744,570,40.66204550167874,-73.8319340899816
4745,559,40.66338777958285,-73.83463213433741
4746,559,40.66345255268883,-73.83418718529423
4747,571,40.66515538220254,-73.83364776631848
4748,571,40.663586509926894,-73.8332687380917
4749,572,40.663586509926894,-73.8332687380917
4750,570,40.66498877851535,-73.83281612959196
4751,570,40.66371936112313,-73.83233169987642
4752,573,40.662133544982005,-73.83131863609063
4753,574,40.672358994574296,-73.82031192926911
4754,574,40.674174079248864,-73.81974313636283
4755,574,40.67611933689412,-73.8191389109404
4756,575,40.71002939168896,-73.83404792015122
4757,563,40.71072319303049,-73.83487619702991
4758,563,40.711769839641335,-73.8332512784764
4759,576,40.71049886883653,-73.83312996487183
4760,577,40.710333019568864,-73.83262562226332
4761,563,40.7121979835209,-73.83257177934989
4762,577,40.710677775694215,-73.83204095750214
4763,577,40.711108727896665,-73.83137157281966
4764,578,40.712423244349274,-73.82931410391221
4765,578,40.71175666328004,-73.82889905491658
4766,578,40.712153853044335,-73.82912995306816
4767,578,40.71150572467411,-73.82872828019238
4768,578,40.711129365893406,-73.82836041177693
4769,579,40.71322893805088,-73.82342471350539
4770,580,40.71518505304094,-73.8232397227343
4771,581,40.71518505304094,-73.8232397227343
4772,580,40.71451507494675,-73.82296621092442
4773,579,40.71360202805814,-73.82259801279393
4774,579,40.71412488476138,-73.82077328328397
4775,579,40.71443707083862,-73.81948575853212
4776,581,40.71526487718124,-73.81981433644124
4777,582,40.71423353713139,-73.81520634228899
4778,583,40.714948599076905,-73.81522385177999
4779,584,40.6975719608556,-73.81156468652536
4780,585,40.69691209536866,-73.81123662132106
4781,585,40.69706903471835,-73.81067107250202
4782,585,40.697309713498605,-73.80982341547401
4783,584,40.69805758327336,-73.80986193639781
4784,582,40.71425647578859,-73.81286658897925
4785,582,40.714282631896836,-73.81019649376385
4786,583,40.714999200721095,-73.81020986220642
4787,585,40.69739891695442,-73.80951157229903
4788,585,40.69755100071446,-73.80896630881917
4789,584,40.698433682255846,-73.80854682278917
4790,585,40.69779613182724,-73.80813871706431
4791,585,40.698096003744745,-73.80731971656958
4792,586,40.70382195750616,-73.80878818062557
4793,586,40.70414629708813,-73.80758350978206
4794,587,40.704847943257136,-73.80926789628738
4795,587,40.70517559535654,-73.80806534150769
4796,588,40.712224894666456,-73.80649506046825
4797,588,40.71502492653986,-73.80763704351175
4798,588,40.71432495912776,-73.80742218020222
4799,588,40.71423981908849,-73.8073542581804
4800,588,40.71364270668044,-73.80692931048016
4801,589,40.71364270668044,-73.80692931048016
4802,588,40.71295029921638,-73.80665373800356
4803,588,40.71305976719297,-73.80667616640504
4804,587,40.70569149272339,-73.8061369603795
4805,586,40.70467172656786,-73.80564773124591
4806,587,40.70625471243811,-73.8040483648313
4807,586,40.70523323128136,-73.80357251630933
4808,586,40.70548042965001,-73.80265548634424
4809,588,40.70933798389278,-73.80484079626504
4810,588,40.709473333797746,-73.80501247642505
4811,588,40.70841152873626,-73.80327598250115
4812,588,40.708139656327404,-73.80302414840894
4813,588,40.70771580221166,-73.80278721482644
4814,588,40.71023706519431,-73.80558048798959
4815,588,40.71008885515751,-73.80548241415734
4816,589,40.71384282410709,-73.80609675462563
4817,589,40.71402398342945,-73.8052610656119
4818,590,40.71528004184745,-73.80285690911062
4819,590,40.71502417278883,-73.80277955580488
4820,588,40.70674931187941,-73.80222783399589
4821,588,40.70576147522052,-73.80165725582695
4822,591,40.5889469128114,-73.79773541326038
4823,556,40.58694186705613,-73.79753138301359
4824,556,40.58713944131161,-73.79646089369776
4825,556,40.58730028811735,-73.79559056723447
4826,556,40.58752505639546,-73.79441335095814
4827,592,40.59591070622584,-73.7714945326784
4828,556,40.5876912788949,-73.79356944561466
4829,556,40.58785267347713,-73.79275632215749
4830,592,40.59290739946943,-73.79514938628411
4831,592,40.59296394017685,-73.79416989570947
4832,592,40.59302072396626,-73.79326507421776
4833,592,40.593073617036296,-73.79232407926513
4834,556,40.588018638285476,-73.7918986668147
4835,556,40.58819141063802,-73.79101903846502
4836,556,40.588412992633586,-73.79013829534831
4837,556,40.58867274917361,-73.78930168842717
4838,556,40.588882256104036,-73.7886302183566
4839,592,40.593125468721624,-73.79146898265567
4840,556,40.589852232922205,-73.7855116584666
4841,556,40.59008822040577,-73.78475326751082
4842,592,40.59449140457231,-73.78807843565039
4843,592,40.5948241202875,-73.78724333842194
4844,592,40.594910975201806,-73.78704360117658
4845,592,40.5949551411035,-73.78626489754289
4846,556,40.59034044922809,-73.78394264162216
4847,556,40.59057760196558,-73.78222016821937
4848,556,40.590771371226374,-73.78142454325375
4849,592,40.595145230962395,-73.78361248623519
4850,592,40.595266856591444,-73.781836312141
4851,556,40.590950096675904,-73.78069144022804
4852,556,40.59104341363413,-73.7799072179532
4853,556,40.591139718214016,-73.77913076357372
4854,556,40.59119513027072,-73.77867491082958
4855,556,40.59124745077783,-73.77824470166173
4856,556,40.59129717243633,-73.777811169211
4857,556,40.59134316821973,-73.77737455589944
4858,592,40.595325440500865,-73.78091577783134
4859,592,40.59538245045285,-73.77993897739097
4860,592,40.59544350299466,-73.77903633050695
4861,592,40.59549800332724,-73.77821853663212
4862,556,40.59137624644008,-73.77694878690065
4863,556,40.591400419949316,-73.77653385613723
4864,556,40.59143279084671,-73.77597825355096
4865,556,40.59148395651777,-73.77512881141791
4866,556,40.591525559195865,-73.77436081539044
4867,592,40.59555377978211,-73.77739309368616
4868,592,40.59561132934237,-73.77655169490163
4869,592,40.5956686388418,-73.77572425808707
4870,592,40.59573537698434,-73.7747712458881
4871,556,40.59158360498266,-73.7734124254242
4872,556,40.591586037279704,-73.77166141193277
4873,556,40.591538610953684,-73.77074550035772
4874,592,40.59576940778224,-73.77388252185891
4875,592,40.595786116438774,-73.77335789148525
4876,592,40.59580216818544,-73.7728142134141
4877,592,40.59582288261553,-73.7723271590017
4878,592,40.59600199917148,-73.77066157325622
4879,556,40.59148957258654,-73.76976575826144
4880,592,40.5960985323123,-73.76975027981062
4881,592,40.59620607007532,-73.76873525573983
4882,592,40.596280992737206,-73.7677211699761
4883,556,40.59147735056714,-73.7667552269643
4884,556,40.591580567605995,-73.76565252460676
4885,556,40.591667195962934,-73.76475675862643
4886,556,40.591754077660404,-73.76385620512401
4887,592,40.599727312892576,-73.76386778501953
4888,593,40.68775361334736,-73.79038468352434
4889,593,40.687939059513084,-73.78962631293237
4890,593,40.68805321293512,-73.78920529871519
4891,593,40.68818018420417,-73.78867912013659
4892,593,40.6884348502323,-73.78764209834571
4893,593,40.68860847709593,-73.78698344540307
4894,593,40.68878170978993,-73.7864395066687
4895,593,40.68936159939147,-73.78479240737822
4896,593,40.68964775436058,-73.78409904059717
4897,593,40.689994292406965,-73.78326625003707
4898,593,40.690344369486354,-73.78242712295399
4899,593,40.690686904526714,-73.78160296674562
4900,593,40.6910299431822,-73.78078155456107
4901,593,40.69189561346254,-73.77821345494807
4902,593,40.6923281756877,-73.77640749282637
4903,593,40.692541773446024,-73.77552159104063
4904,593,40.692757307529774,-73.77462042576958
4905,593,40.69297349246498,-73.77371998595913
4906,593,40.6930765172154,-73.77329278642685
4907,593,40.69312406838052,-73.77278335988692
4908,593,40.69302923583036,-73.77211880616115
4909,593,40.69284455781302,-73.77079911645524
4910,593,40.692801838068014,-73.77051480039994
4911,593,40.69268094229735,-73.76963061937222
4912,593,40.692653452293,-73.76946560224016
4913,593,40.69245511261282,-73.76813380075693
4914,593,40.692249934541785,-73.76668349792887
4915,593,40.69218308914648,-73.76619980386207
4916,593,40.69216342629048,-73.76607789706189
4917,556,40.59190034862286,-73.76233541832086
4918,556,40.591984480472675,-73.76144677585752
4919,556,40.59215938752035,-73.75960063708601
4920,592,40.60056726747415,-73.76209424446893
4921,556,40.592235001809705,-73.75881710910731
4922,556,40.59231552807848,-73.75797820283597
4923,556,40.592334732562435,-73.75748523014491
4924,592,40.60198764218225,-73.75956851029676
4925,592,40.60232414166235,-73.75899674506567
4926,592,40.602679375503854,-73.75833373018435
4927,592,40.60282788099507,-73.7580597228419
4928,592,40.60282788099507,-73.7580597228419
4929,592,40.60331179514618,-73.75713691303439
4930,556,40.59240829108315,-73.75563358263769
4931,592,40.60638084515013,-73.75470979660356
4932,592,40.607201772553736,-73.75443550218522
4933,592,40.608107169623274,-73.7541322611539
4934,594,40.65934906470516,-73.75982067308439
4935,594,40.659321703431296,-73.75933646700447
4936,595,40.764616425643744,-73.9377957867142
4937,594,40.65924767031033,-73.75838219769271
4938,594,40.65912996632691,-73.75743802224
4939,596,40.68749123582135,-73.74006081061135
4940,596,40.68722771811348,-73.73918555770636
4941,596,40.68696480590518,-73.73831418952662
4942,596,40.68843899895952,-73.74158261609288
4943,597,40.71081857996736,-73.7317805561086
4944,598,40.71147001956708,-73.73149386518881
4945,598,40.712116753382055,-73.73117060758683
4946,599,40.71458094336334,-73.73106795490278
4947,600,40.714997864495274,-73.73090647805697
4948,598,40.71350123623739,-73.73054847544647
4949,598,40.714371035301944,-73.73019513507714
4950,273,40.72318346457377,-73.94314598120143
4951,273,40.723273459809306,-73.94222183245188
4952,273,40.72336496744801,-73.9412724921811
4953,273,40.723453854581166,-73.9403225728462
4954,399,40.72579280586521,-73.94263608872497
4955,399,40.72588218174581,-73.94168664398154
4956,399,40.725972874019405,-73.9407381187829
4957,399,40.726062269995246,-73.93980537061876
4958,601,40.73265463412242,-73.94279526916048
4959,601,40.73276633451093,-73.9420415645348
4960,601,40.73317051200142,-73.9406442354043
4961,601,40.73326938836505,-73.94036816502451
4962,273,40.72354397109224,-73.93939643854993
4963,273,40.72357882496606,-73.93891183823231
4964,287,40.72357882496606,-73.93891183823231
4965,287,40.72380890582149,-73.93848857079432
4966,399,40.72615036318321,-73.93887545013878
4967,602,40.724201202603595,-73.93764600023249
4968,403,40.738111142471396,-73.92539860860018
4969,287,40.724201202603595,-73.93764600023249
4970,287,40.72461096773129,-73.93670368624366
4971,601,40.73388838521192,-73.93888428488421
4972,603,40.73563470460564,-73.93670049383203
4973,604,40.73572384162109,-73.93675827581269
4974,603,40.73572384162109,-73.93675827581269
4975,605,40.734993214482785,-73.93628466555172
4976,605,40.735554022739734,-73.93478017293099
4977,605,40.73634174690923,-73.9326544421335
4978,606,40.74298275213114,-73.9348679685231
4979,606,40.742874178903605,-73.93393675713551
4980,606,40.74276674543938,-73.9330118238897
4981,605,40.73682519732711,-73.93161403165983
4982,605,40.73715176296504,-73.93081356263066
4983,605,40.73753597163038,-73.92994626481389
4984,605,40.73780898629127,-73.92923713631077
4985,606,40.74265920288483,-73.9320824763207
4986,606,40.74255035719697,-73.93115496824873
4987,606,40.74244577188002,-73.93022653524064
4988,606,40.74233754154562,-73.92929894844168
4989,607,40.730667595903775,-73.92677474302562
4990,607,40.73123075839067,-73.92641116791856
4991,607,40.73181570296106,-73.9260335228345
4992,607,40.732542907208156,-73.92554224564223
4993,605,40.738206475419204,-73.9282265918833
4994,403,40.738319820533285,-73.92729489620952
4995,403,40.73843842151821,-73.9276460203932
4996,605,40.73843842151821,-73.9276460203932
4997,608,40.738599983077016,-73.92724241472216
4998,605,40.738599983077016,-73.92724241472216
4999,609,40.74017436097888,-73.9269190819066
5000,403,40.73821970170766,-73.9263265312363
5001,605,40.7390625135931,-73.92615730637144
5002,606,40.742229934087554,-73.92837135450704
5003,606,40.74212300353387,-73.92744374979993
5004,606,40.742019824383874,-73.92655027759102
5005,606,40.741908389932526,-73.92558752008773
5006,104,40.736606519413286,-73.92285571253146
5007,605,40.73952595728656,-73.92510742600604
5008,403,40.738000865647344,-73.92447199320763
5009,605,40.739880348341416,-73.92430286996525
5010,605,40.73997997673704,-73.92406460981192
5011,403,40.73789496751967,-73.92354640583405
5012,403,40.737787088893995,-73.92261941486699
5013,403,40.737721746392204,-73.92206943311513
5014,605,40.74043613280971,-73.92303957147448
5015,606,40.74158515271533,-73.9228099183534
5016,605,40.74089031708322,-73.92200190056167
5017,606,40.74147755623469,-73.92188266378663
5018,610,40.72750538802034,-73.92003502560019
5019,610,40.7288421145754,-73.9195206536514
5020,610,40.72892910440551,-73.91949583229143
5021,610,40.7311391829568,-73.91933390965985
5022,610,40.73147308736794,-73.91921356525275
5023,610,40.73017031798826,-73.91902933093122
5024,610,40.730323853600744,-73.9189752124589
5025,610,40.73195421369226,-73.91905947112045
5026,610,40.73201923613737,-73.9190355862056
5027,610,40.73208783799957,-73.91902180406773
5028,611,40.73383435580124,-73.91961238377318
5029,610,40.7328288666114,-73.91886843005618
5030,611,40.73735689417784,-73.91890953775795
5031,403,40.73757131736191,-73.92076413965611
5032,606,40.74136179429748,-73.92095629801777
5033,605,40.74136179429748,-73.92095629801777
5034,606,40.741261656651375,-73.92002840124955
5035,605,40.74181165494077,-73.91991805903959
5036,606,40.74115513460983,-73.91909862069662
5037,605,40.742186551605705,-73.91889776335736
5038,611,40.74104715752428,-73.91817205338917
5039,606,40.74104715752428,-73.91817205338917
5040,610,40.73909628572609,-73.9176120084204
5041,611,40.74251073765513,-73.917873256388
5042,605,40.74251073765513,-73.917873256388
5043,610,40.7409402256907,-73.91724425647536
5044,606,40.7409402256907,-73.91724425647536
5045,610,40.742786756146295,-73.9168871367348
5046,605,40.742786756146295,-73.9168871367348
5047,612,40.74079155909285,-73.91573535701225
5048,613,40.742552685311466,-73.91502109649257
5049,412,40.74336893006193,-73.942976141042
5050,412,40.74371373468258,-73.94211068892292
5051,606,40.74385915132947,-73.94174116766291
5052,412,40.74385915132947,-73.94174116766291
5053,606,40.74364523073294,-73.94044578429516
5054,412,40.744404497812134,-73.94031559786
5055,606,40.743534307565156,-73.93949797968683
5056,407,40.76199390306018,-73.94247180494737
5057,407,40.76373396107931,-73.94139034123766
5058,595,40.76552980274065,-73.94027214994547
5059,407,40.76641124226312,-73.93969996019939
5060,412,40.74474786737111,-73.93925967269114
5061,606,40.74341956883905,-73.93856966072059
5062,412,40.745068437286896,-73.93825761873366
5063,606,40.74339789025149,-73.93839473466917
5064,606,40.74330513411361,-73.93765115753783
5065,606,40.74319464852149,-73.93672215299725
5066,442,40.750606019634425,-73.93944284373298
5067,614,40.75100472149639,-73.93680117530225
5068,558,40.75223046964185,-73.93910164652253
5069,558,40.75348897190556,-73.9379398238831
5070,615,40.751410563260464,-73.93756219904961
5071,615,40.75267193330989,-73.93640153000108
5072,558,40.75475000288971,-73.93677858018422
5073,595,40.76492140010655,-73.93860286352272
5074,595,40.76521523466594,-73.93941945772882
5075,407,40.76681735949281,-73.93858976909334
5076,407,40.76691075480571,-73.93836125965419
5077,407,40.767360393074505,-73.93709253647145
5078,407,40.767691801044904,-73.936183797193
5079,407,40.76778370167622,-73.93593177086382
5080,606,40.74308531548367,-73.93579027334307
5081,412,40.74603455657489,-73.93439987360547
5082,412,40.74628839618636,-73.93326391690276
5083,614,40.752281847161406,-73.93561445616184
5084,615,40.753930588418825,-73.93523975386675
5085,614,40.75352138757587,-73.9344702649945
5086,558,40.75579575786435,-73.93579791588512
5087,615,40.75501546475871,-73.93433515886365
5088,614,40.75460422904832,-73.93356089276588
5089,615,40.75623915147734,-73.93334529789342
5090,614,40.755822258091804,-73.93257953202213
5091,558,40.75693975351993,-73.93463209012215
5092,558,40.758274333931816,-73.93335306573658
5093,595,40.7634967875265,-73.93541372984693
5094,407,40.76863091489486,-73.93582070849457
5095,407,40.7690500088345,-73.93577134089547
5096,407,40.769525728455775,-73.93522718174879
5097,616,40.769525728455775,-73.93522718174879
5098,407,40.77041159649315,-73.9344744920338
5099,616,40.768817790175916,-73.93344468554169
5100,617,40.746497128389635,-73.93226763048926
5101,412,40.746497128389635,-73.93226763048926
5102,617,40.746405138939686,-73.9313353755328
5103,412,40.74670245853177,-73.93127380651875
5104,617,40.74629625094352,-73.9304072719099
5105,412,40.746897043697146,-73.93029096143441
5106,618,40.74818598359458,-73.92990487305467
5107,617,40.746189247262194,-73.92948036519628
5108,618,40.74775693272393,-73.92967582893816
5109,619,40.74706203708346,-73.92933461861011
5110,412,40.74706203708346,-73.92933461861011
5111,618,40.74747062710548,-73.92951612909657
5112,618,40.75102845296323,-73.9314513776287
5113,618,40.750121941629104,-73.93095586273967
5114,618,40.74879037856721,-73.9302345728004
5115,618,40.7519742580547,-73.9319586385826
5116,618,40.75115245602732,-73.93151912056176
5117,615,40.75771038482027,-73.93215200304552
5118,614,40.7573340845689,-73.93135128766764
5119,615,40.7592528815246,-73.93090035342912
5120,614,40.75887986869785,-73.93009994168763
5121,558,40.759740937016794,-73.93194377667618
5122,595,40.76170594757537,-73.93158049289809
5123,558,40.76122060164509,-73.93054963970299
5124,595,40.76122060164509,-73.93054963970299
5125,615,40.76079776082948,-73.9296506199014
5126,595,40.76079776082948,-73.9296506199014
5127,614,40.76042145216097,-73.92884954874572
5128,558,40.762828332624096,-73.92899790665092
